Symbol,Description,Price,Price - Currency,Price Change % 1 day,Price Change % 1 week,Price Change % 1 month
MDBH,"MDB Capital Holdings, LLC",3.625,USD,-0.9562841530054680,2.982954545454550,11.710323574730400
EVO,Evotec SE Sponsored ADR,3.62,USD,-2.162162162162160,-1.0928961748633900,17.532467532467500
XFOR,"X4 Pharmaceuticals, Inc.",3.62,USD,-3.978779840848800,-9.500000000000000,-9.500000000000000
CURI,CuriosityStream Inc.,3.61,USD,-1.6348773841961900,1.9774011299435000,-5.000000000000000
QTTB,Q32 Bio Inc.,3.6,USD,0,0,8.433734939759040
RPAY,Repay Holdings Corporation,3.6,USD,0.8403361344537890,-5.263157894736840,-1.3698630136986300
AISP,"Airship AI Holdings, Inc",3.6,USD,15.015974440894600,16.129032258064500,24.567474048442900
PPT,Putnam Premier Income Trust,3.6,USD,0.27855153203343300,-1.3698630136986300,1.6949152542372900
KGEI,Kolibri Global Energy Inc.,3.59,USD,-3.234501347708900,6.213017751479290,-8.651399491094160
QIPT,Quipt Home Medical Corp.,3.58,USD,-0.555555555555556,0.8450704225352180,1.4164305949008600
WTF,Waton Financial Limited,3.57,USD,2.5862068965517200,-2.4590163934426300,8.181818181818180
AREC,American Resources Corporation,3.56,USD,-3.260869565217390,5.637982195845700,43.5483870967742
PLTK,Playtika Holding Corp.,3.56,USD,-1.9283746556473800,-1.657458563535910,-9.87341772151899
ABP,"Abpro Holdings, Inc",3.56,USD,-8.600770218228500,-11.881188118811900,-15.839243498818000
ADCT,ADC Therapeutics SA,3.55,USD,-4.312668463611860,-3.0054644808743300,0.5665722379603410
DNN,Denison Mines Corp,3.55,USD,1.7191977077363800,7.2507552870090600,33.45864661654130
SRG,Seritage Growth Properties Class A,3.55,USD,0.28248587570620900,1.4285714285714200,9.230769230769230
CMU,MFS High Yield Municipal Trust,3.54,USD,-0.28169014084506400,-0.28169014084506400,0.8547008547008620
FIEE,"FiEE, Inc",3.53,USD,2.6162790697674400,2.0231213872832300,9.968847352024920
BGM,BGM Group Ltd.,3.52,USD,0,-11.557788944723600,-4.607046070460700
ZKH,ZKH Group Limited Sponsored ADR,3.52,USD,2.325581395348840,0.571428571428572,-4.347826086956530
SERA,"Sera Prognostics, Inc.",3.52,USD,-0.56497175141243,-4.607046070460700,19.322033898305100
LTRN,Lantern Pharma Inc.,3.51,USD,-0.847457627118651,0.5730659025787840,15.841584158415800
ODV,Osisko Development Corp.,3.51,USD,-3.305785123966950,-0.5665722379603410,0.5730659025787840
AIRJ,AirJoule Technologies Corporation,3.51,USD,2.3323615160349700,-16.428571428571400,-10.913705583756300
BBD,Banco Bradesco SA Sponsored ADR Pfd,3.51,USD,1.7391304347826000,2.0348837209302300,5.405405405405400
BRR,"ProCap Financial, Inc.",3.49,USD,-2.5139664804469200,1.1594202898550700,-1.1331444759206700
SATL,Satellogic Inc.,3.49,USD,-4.644808743169400,15.946843853820600,86.63101604278080
FBIO,"Fortress Biotech, Inc.",3.48,USD,6.097560975609760,-19.069767441860500,-4.91803278688525
VFS,VinFast Auto Ltd.,3.48,USD,1.4577259475218600,1.4577259475218600,4.19161676646707
HPAI,Helport AI Limited,3.471,USD,-3.5833333333333300,-6.189189189189190,-17.35714285714290
IMNN,"Imunon, Inc.",3.47,USD,-4.931506849315060,-5.962059620596200,-8.923884514435690
RCEL,"Avita Medical, Inc.",3.46,USD,-1.7045454545454600,1.764705882352940,0.2898550724637620
MENS,Jyong Biotech Ltd.,3.46,USD,0.8746355685131140,-9.186351706036750,-12.405063291139200
ASPN,"Aspen Aerogels, Inc.",3.45,USD,-0.28901734104045600,4.5454545454545600,21.90812720848060
DSWL,"Deswell Industries, Inc.",3.45,USD,0,0.5830903790087470,-0.28901734104045600
EBON,Ebang International Holdings Inc.,3.45,USD,-0.17938776691163000,0.2906976744186110,12.74509803921570
RPID,"Rapid Micro Biosystems, Inc.",3.45,USD,-6.250000000000000,10.22364217252400,18.96551724137930
BWEN,"Broadwind, Inc.",3.45,USD,-4.166666666666660,-5.9945504087193400,21.90812720848060
YQ,"17 Education & Technology Group, Inc. Unsponsored ADR",3.4442,USD,-1.8746438746438700,5.006097560975610,-3.7932960893854800
TWG,Top Wealth Group Holding Limited,3.44,USD,0.2915451895043670,-3.3707865168539400,4.559270516717320
AVIR,"Atea Pharmaceuticals, Inc.",3.44,USD,-2.8248587570621500,-0.2898550724637750,-3.6414565826330500
VFF,"Village Farms International, Inc.",3.43,USD,-2.8328611898016900,0,-6.027397260273970
NEOV,NeoVolta Inc.,3.43,USD,-7.297297297297300,-4.986149584487530,12.828947368421100
INVE,"Identiv, Inc.",3.43,USD,-1.1527377521613800,-4.1899441340782100,-10.677083333333300
CATO,Cato Corporation (The),3.42,USD,-3.1161473087818700,-3.1161473087818700,10.67961165048540
CCEL,"Cryo-Cell International, Inc.",3.415,USD,0.7374631268436550,-3.8028169014084400,-0.7238582516933670
LIXT,"Lixte Biotechnology Holdings, Inc.",3.41,USD,-4.615384615384620,-6.575342465753420,-13.231552162849900
PETS,"PetMed Express, Inc.",3.4,USD,-2.5787965616045900,2.40963855421687,6.249999999999990
ILAG,Intelligent Living Application Group Inc.,3.4,USD,-13.26530612244900,-15.63275434243180,-16.049382716049400
MSGM,Motorsport Games Inc.,3.4,USD,-2.2988505747126500,11.475409836065600,7.2555205047318600
BLIV,BeLive Holdings,3.4,USD,1.1904761904761900,1.7964071856287400,-5.027932960893860
HIVE,HIVE Digital Technologies Ltd,3.4,USD,-0.8746355685131270,9.324758842443730,31.782945736434100
BOF,BranchOut Food Inc.,3.38,USD,4.643962848297210,6.962025316455690,6.28930817610062
FF,FutureFuel Corp.,3.38,USD,-0.8797653958944350,1.8072289156626500,5.9561128526645800
CREX,"Creative Realities, Inc.",3.38,USD,7.987220447284340,7.814992025518350,29.501915708812300
WRN,Western Copper and Gold Corporation,3.38,USD,-1.1695906432748500,4.968944099378870,26.591760299625500
BTE,Baytex Energy Corp,3.38,USD,0.2967359050445040,2.1148036253776400,4.643962848297210
EVC,Entravision Communications Corporation,3.37,USD,5.642633228840130,9.771986970684050,15.01706484641640
VTEX,VTEX,3.37,USD,-6.388888888888890,-7.923497267759560,-10.372340425531900
TOI,"The Oncology Institute, Inc.",3.36,USD,0.2985074626865610,-19.61722488038280,-5.6179775280898900
HYPD,"Hyperion DeFi, Inc.",3.35,USD,-5.633802816901400,1.5151515151515200,-5.8988764044943800
UIS,Unisys Corporation New,3.35,USD,2.4464831804281400,4.3613707165109100,21.37681159420290
NTWK,NETSOL Technologies Inc.,3.35,USD,7.028753993610230,7.3717948717948700,10.561056105610600
SYPR,"Sypris Solutions, Inc.",3.34,USD,10.963455149501700,30.980392156862700,36.885245901639300
CYH,"Community Health Systems, Inc.",3.34,USD,2.7692307692307600,0.6024096385542180,7.051282051282040
PIM,Putnam Master Intermediate Income Trust,3.34,USD,0,0,0
NCNA,NuCana plc Sponsored ADR,3.34,USD,0.30030030030029400,-0.8902077151335390,-7.2222222222222300
RYOJ,"rYojbaba Co., Ltd.",3.33,USD,0.9090909090909170,21.090909090909100,9.18032786885247
RAIN,"Rain Enhancement Technologies Holdco, Inc.",3.33,USD,-4.857142857142860,-11.436170212766000,-42.97945205479450
AQST,"Aquestive Therapeutics, Inc.",3.33,USD,-5.397727272727270,-14.83375959079280,-48.45201238390090
TTEC,"TTEC Holdings, Inc.",3.32,USD,1.840490797546010,-5.681818181818190,-7.777777777777790
ATHE,Alterity Therapeutics Ltd. Sponsored ADR,3.31,USD,-0.3672265366323520,-5.96590909090909,7.467532467532470
BAK,Braskem S.A. Sponsored ADR Pfd Class A,3.31,USD,1.8461538461538500,7.467532467532470,12.203389830508500
VUZI,Vuzix Corporation,3.31,USD,-1.1940298507462700,0,-12.433862433862400
AIRI,Air Industries Group,3.31,USD,-1.4880952380952300,-0.301204819277102,7.817589576547240
DAIO,Data I/O Corporation,3.3,USD,3.124999999999990,4.761904761904760,4.100946372239740
MTVA,MetaVia Inc.,3.3,USD,-39.11439114391140,-59.5340282035561,-60.80760095011880
PIII,P3 Health Partners Inc.,3.3,USD,10.73825503355700,1.538461538461530,-5.444126074498580
GNPX,"Genprex, Inc.",3.3,USD,14.982578397212500,50.00000000000000,88.57142857142860
MSC,Studio City International Holdings Ltd. Sponsored ADR Class A,3.3,USD,-1.4925373134328400,-5.172413793103450,-7.042253521126760
PXS,Pyxis Tankers Inc.,3.295,USD,-0.45317220543807000,15.209790209790200,17.25978647686830
RBNE,Robin Energy Ltd.,3.29,USD,-12.266666666666700,-2.66272189349112,12.286689419795200
SBLX,"StableX Technologies, Inc.",3.29,USD,5.448717948717950,1.5432098765432000,34.28571428571430
SLND,"Southland Holdings, Inc.",3.28,USD,3.4700315457413200,-0.9063444108761410,-1.204819277108440
BGIN,Bgin Blockchain Limited,3.28,USD,-1.7964071856287400,3.600758054327220,30.67729083665340
PLUT,Plutus Financial Group Limited,3.2772,USD,2.412500000000000,2.0934579439252400,-1.1402714932126600
LPSN,"LivePerson, Inc.",3.27,USD,-7.887323943661970,-14.843750000000000,-15.50387596899230
SNOA,"Sonoma Pharmaceuticals, Inc.",3.27,USD,-0.3048780487804810,-10.410958904109600,-10.164835164835200
FTEL,Fitell Corporation,3.27,USD,8.27814569536424,-7.887323943661970,-16.581632653061200
NAAS,"NaaS Technology, Inc. Sponsored ADR",3.26,USD,-1.2121212121212100,9.030100334448150,-3.550295857988170
LRMR,"Larimar Therapeutics, Inc.",3.26,USD,-4.398826979472150,-2.1021021021021100,-14.43569553805780
BRFH,Barfresh Food Group Inc.,3.25,USD,-5.523255813953490,0.7751937984496100,10.921501706484600
VVR,Invesco Senior Income Trust Shs of Benef Interest,3.24,USD,-1.5197568389057700,-1.5197568389057700,-0.9174311926605440
EVTV,"Envirotech Vehicles, Inc.",3.23,USD,4.1935483870967700,597.4735478298420,799.4708994708990
IPWR,Ideal Power Inc.,3.23,USD,-7.449856733524360,-7.714285714285720,4.530744336569580
CLVT,Clarivate Plc,3.22,USD,0.6250000000000010,-6.666666666666670,-3.592814371257480
ASRV,AmeriServ Financial Inc.,3.22,USD,-0.3095975232198080,-1.5290519877675800,0.9404388714733620
EP,Empire Petroleum Corporation,3.22,USD,-0.3095975232198080,11.0344827586207,5.921052631578950
DDC,DDC Enterprise Limited,3.22,USD,5.573770491803290,7.33333333333334,57.07317073170730
ANIX,"Anixa Biosciences, Inc.",3.22,USD,-2.7190332326283900,-4.733727810650880,3.2051282051282100
RAVE,"Rave Restaurant Group, Inc.",3.2,USD,1.5873015873016000,0.31347962382445900,-3.0303030303030200
ANVS,"Annovis Bio, Inc.",3.2,USD,0.9463722397476420,-12.80653950953680,-7.514450867052020
HSCS,HeartSciences Inc.,3.2,USD,1.2658227848101300,-2.4390243902438900,3.559870550161820
FUFU,BitFuFu Inc.,3.19,USD,-4.776119402985080,-2.4464831804281400,20.833333333333300
PEW,GrabAGun Digital Holdings Inc.,3.19,USD,-11.878453038674000,-14.247311827957000,5.980066445182730
CMCT,Creative Media & Community Trust Corporation,3.19,USD,-2.743902439024390,-10.140845070422500,-14.016172506738500
LICN,Lichen International Limited,3.18,USD,3.583061889250830,6.354515050167220,12.765957446808500
FLX,BingEx Limited Sponsored ADR,3.18,USD,2.2508038585209100,1.5974440894568800,0
JELD,"JELD-WEN Holding, Inc.",3.18,USD,17.343173431734300,15.636363636363600,29.268292682926800
COTY,Coty Inc.,3.17,USD,-1.2461059190031200,-0.6269592476489030,2.9220779220779200
DTI,Drilling Tools International Corporation,3.17,USD,-5.373134328358210,12.811387900355900,29.387755102040800
ZNTL,"Zentalis Pharmaceuticals, Inc.",3.16,USD,-9.971509971509960,-15.508021390374300,134.07407407407400
NIU,Niu Technologies Sponsored ADR Class A,3.15,USD,-3.6697247706422000,-6.250000000000000,3.960396039603960
AZI,Autozi Internet Technology (Global) Ltd.,3.15,USD,-12.983425414364600,-1.2539184952978100,0.6389776357827480
GALT,Galectin Therapeutics Inc.,3.15,USD,5.0000000000000000,0,-24.27884615384620
SIEB,Siebert Financial Corp.,3.14,USD,0.3194888178913810,-4.84848484848484,-10.541310541310500
LX,Lexinfintech Holdings Ltd. Sponsored ADR Class A,3.13,USD,-1.5723270440251700,3.9867109634551500,-4.281345565749240
LCFY,Locafy Limited,3.13,USD,-0.3184713375796250,-2.492211838006230,11.78571428571430
ESPR,"Esperion Therapeutics, Inc.",3.13,USD,-3.0959752321981500,-19.329896907216500,-15.405405405405400
MSGY,Masonglory Limited,3.13,USD,2.2875816993464000,9.440559440559440,16.356877323420100
SQFT,"Presidio Property Trust, Inc.",3.13,USD,-14.480874316939900,-20.75949367088610,-6.006006006006010
STEX,Streamex Corp.,3.12,USD,-2.8037383177570000,0,2.9702970297029800
SPPL,SIMPPLE LTD.,3.11,USD,0.32258064516128300,-1.5822784810126700,-26.823529411764700
HSDT,Solana Company,3.1,USD,-11.174785100286500,9.34744268077602,7.266435986159170
WRAP,"Wrap Technologies, Inc.",3.1,USD,2.31023102310232,15.241635687732300,30.252100840336100
ELME,Elme Communities,3.1,USD,3.678929765886280,5.0847457627118600,-82.18390804597700
POAS,Phaos Technology Holdings (Cayman) Limited,3.1,USD,-4.320987654320990,-12.676056338028200,-9.620991253644320
GGR,Gogoro Inc.,3.1,USD,4.729729729729730,0.6493506493506500,13.138686131386900
HIND,"Vyome Holdings, Inc.",3.09,USD,2.3178807947019800,-4.037267080745350,-10.174418604651200
JRSH,"Jerash Holdings (US), Inc.",3.09,USD,0.6514657980456030,-0.3225806451612980,1.3114754098360700
TKLF,"Tokyo Lifestyle Co., Ltd. Sponsored ADR",3.085,USD,1.4802631578947300,-1.7515923566879000,0.488599348534206
SORA,AsiaStrategy,3.0786,USD,5.431506849315060,6.525951557093410,0.9377049180327860
LPA,Logistic Properties of the Americas,3.07,USD,0.9868421052631510,10.830324909747300,12.454212454212400
NNOX,NANO-X IMAGING LTD,3.07,USD,1.655629139072840,3.3670033670033600,9.642857142857140
EU,enCore Energy Corp.,3.07,USD,1.3201320132013200,10.830324909747300,23.790322580645200
MTC,"MMTec, Inc.",3.07,USD,4.778156996587020,5.13698630136986,-10.233918128655000
AEI,Alset Inc.,3.07,USD,4.06779661016948,-5.246913580246930,-10.755813953488400
BDN,Brandywine Realty Trust,3.07,USD,-0.967741935483879,1.655629139072840,5.13698630136986
RAY,Raytech Holding Limited,3.06,USD,0,28.57142857142860,55.32994923857870
NRO,Neuberger Real Estate Securities Income Fund Inc.,3.06,USD,-0.1631321370309920,1.3245033112582800,0.6578947368421060
FGNX,FG Nexus Inc.,3.06,USD,-5.55555555555556,-6.134969325153370,11.272727272727300
PRT,PermRock Royalty Trust,3.06,USD,-1.9230769230769200,14.606741573033700,9.67741935483871
ABSI,Absci Corporation,3.055,USD,-8.80597014925373,-8.395802098950520,-12.464183381088800
BHR,"Braemar Hotels & Resorts, Inc.",3.05,USD,4.452054794520540,1.328903654485050,6.271777003484310
MGF,MFS Government Markets Income Trust,3.05,USD,0,0.49423393739702400,0.8264462809917330
PLUR,Pluri Inc.,3.05,USD,-0.6514657980456030,0,2.006688963210690
BLND,"Blend Labs, Inc.",3.04,USD,-1.6181229773462700,-7.598784194528880,0
HHS,"Harte Hanks, Inc.",3.04,USD,1.3333333333333300,3.260869565217390,0.9966777408637960
IMMP,Immutep Ltd Sponsored ADR,3.03,USD,-2.2580645161290400,2.711864406779650,5.9440559440559400
WVVIP,"Willamette Valley Vineyards, Inc. - Series A Redeemable Preferred Stock",3.03,USD,-1.9924957950575900,-2.4154589371980700,-4.716981132075480
SPCE,"Virgin Galactic Holdings, Inc.",3.03,USD,-1.9417475728155400,-4.716981132075480,-5.607476635514020
BBDO,Banco Bradesco SA Sponsored ADR,3.03,USD,0.33112582781456200,0,5.574912891986050
INUV,"Inuvo, Inc.",3.02,USD,-11.43695014662760,10.622710622710600,21.7741935483871
INDP,"Indaptus Therapeutics, Inc.",3.02,USD,-2.2653721682847800,-3.514376996805110,3.780068728522330
FLNT,"Fluent, Inc.",3.01,USD,-5.345911949685550,-4.444444444444450,25.416666666666700
IOTR,iOThree Limited,3.01,USD,2.207130730050930,17.120622568093400,23.10838445807770
AAME,Atlantic American Corporation,3.01,USD,-0.33112582781457700,-0.8171872940556340,6.360424028268540
NTZ,Natuzzi S.p.A. Sponsored ADR,3.01,USD,-0.33112582781457700,4.152249134948090,27.54237288135590
OKUR,"OnKure Therapeutics, Inc.",3.01,USD,-5.642633228840130,-4.140127388535040,3.7931034482758600
DGXX,Digi Power X Inc.,3.01,USD,-7.098765432098780,5.614035087719290,18.03921568627450
NFGC,New Found Gold Corp,3,USD,-0.9900990099009840,0,1.0101010101010000
WVVI,"Willamette Valley Vineyards, Inc.",3,USD,2.2843504943743700,4.1666666666666700,-1.6393442622950800
FCO,"abrdn Global Income Fund, Inc.",3,USD,0.3344481605351100,1.3513513513513500,2.56410256410257
EVGO,EVgo Inc.,3,USD,-4.761904761904760,-1.960784313725490,3.092783505154630
HTT,High Templar Tech Limited Sponsored ADR Class A,2.99,USD,-1.644736842105260,-5.974842767295600,-15.774647887323900
ACCL,Acco Group Holdings Limited,2.99,USD,-0.33333333333332600,-5.379746835443040,10.33210332103320
WBX,Wallbox N.V.,2.99,USD,-3.2362459546925500,0.33557046979866500,27.777777777777800
BAER,"Bridger Aerospace Group Holdings, Inc.",2.98,USD,8.759124087591230,22.13114754098360,62.8415300546448
WIT,Wipro Limited Sponsored ADR,2.97,USD,-1.9801980198019700,3.4843205574912900,4.5774647887324100
VOC,VOC Energy Trust,2.97,USD,0,3.12500000000001,10
TV,"Grupo Televisa, S.A.B. Sponsored ADR",2.97,USD,-1.9801980198019700,0.33783783783784600,2.0618556701030900
NMG,Nouveau Monde Graphite Inc.,2.97,USD,-3.8834951456310600,4.5774647887324100,19.75806451612900
MVST,"Microvast Holdings, Inc.",2.97,USD,-6.309148264984220,-15.142857142857100,6.071428571428590
LVWR,"LiveWire Group, Inc.",2.96,USD,-6.918238993710700,-1.3333333333333300,-33.03167420814480
THAR,"Tharimmune, Inc.",2.96,USD,-3.2679738562091500,6.093189964157700,-2.3102310231023100
KOPN,Kopin Corporation,2.96,USD,-1.0033444816053600,4.2253521126760600,26.4957264957265
VNCE,Vince Holding Corp.,2.95,USD,3.8732394366197300,-13.742690058479500,-27.696078431372500
TONX,TON Strategy Company,2.95,USD,0.3401360544217770,-1.6666666666666600,48.241206030150800
MAXN,"Maxeon Solar Technologies, Ltd.",2.95,USD,-3.2786885245901500,-4.220779220779220,7.27272727272728
PSEC,Prospect Capital Corporation,2.95,USD,0,6.884057971014510,13.899613899613900
WOOF,"Petco Health and Wellness Company, Inc.",2.94,USD,0.34129692832763800,-0.6756756756756760,4.62633451957295
ISPR,Ispire Technology Inc.,2.94,USD,8.487084870848710,18.072289156626500,5.000000000000000
ZIP,"ZipRecruiter, Inc.",2.93,USD,-0.6779661016949160,-10.122699386503100,-24.871794871794900
BZUN,"Baozun, Inc. Sponsored ADR Class A",2.93,USD,-2.006688963210700,2.4475524475524600,10.150375939849600
CRWS,"Crown Crafts, Inc.",2.92,USD,0.34364261168384100,0.34364261168384100,5.415162454873640
RSSS,"Research Solutions, Inc",2.9,USD,1.7543859649122700,0,-1.360544217687080
MX,Magnachip Semiconductor Corporation,2.89,USD,0,2.1201413427561900,13.333333333333300
QNCX,"Quince Therapeutics, Inc.",2.88,USD,-4.318936877076410,7.063197026022300,-14.029850746268700
BLRX,BioLineRX Ltd. Sponsored ADR,2.88,USD,0.34843205574912100,-1.3698630136986300,3.9711191335740000
WIMI,WiMi Hologram Cloud Inc.,2.88,USD,2.85714285714286,6.666666666666660,21.518987341772100
CIK,Credit Suisse Asset Management Income Fund Inc,2.87,USD,0.7017543859649130,0.5253940455341550,1.413427561837460
AGIG,Abundia Global Impact Group Inc.,2.87,USD,-16.811594202898600,39.32038834951460,44.949494949495000
BTCS,BTCS Inc.,2.87,USD,-4.651162790697660,-0.3472222222222150,8.712121212121210
NTRP,"NextTrip, Inc.",2.87,USD,-11.69230769230770,-15.835777126099700,-11.14551083591330
RBOT,Vicarious Surgical Inc.,2.86,USD,1.4184397163120600,9.578544061302680,31.797235023041500
CCLD,"CareCloud, Inc.",2.85,USD,-0.6968641114982580,-6.55737704918032,-2.3972602739726000
GOVX,"GeoVax Labs, Inc.",2.85,USD,-0.3496503496503420,-31.159420289855100,-33.333333333333300
CMTG,"Claros Mortgage Trust, Inc.",2.85,USD,1.0638297872340500,2.517985611510800,-6.862745098039220
BAOS,Baosheng Media Group Holdings Limited,2.84,USD,-2.4054982817869500,2.5270758122743600,4.029304029304030
LSF,"Laird Superfood, Inc.",2.84,USD,4.797047970479700,21.888412017167400,27.92792792792790
IQST,iQSTEL Inc.,2.84,USD,-2.4054982817869500,-2.4054982817869500,-2.4054982817869500
BITF,Bitfarms Ltd.,2.84,USD,-3.40136054421769,1.42857142857143,20.851063829787200
TLF,"Tandy Leather Factory, Inc.",2.84,USD,-0.3508771929824640,2.158273381294970,3.649635036496340
VRA,"Vera Bradley, Inc.",2.84,USD,-2.739726027397260,-7.491856677524430,17.355371900826400
SDOT,Sadot Group Inc.,2.83,USD,-12.383900928792600,11.41732283464570,133.88429752066100
TRVG,trivago N.V. Sponsored ADR Class A,2.83,USD,-0.3521126760563310,-2.5817555938037800,-2.4137931034482700
MMLP,Martin Midstream Partners L.P.,2.83,USD,2.9090909090909100,-4.3918918918918900,8.429118773946370
ICMB,"Investcorp Credit Management BDC, Inc. Registered",2.83,USD,1.1798355380765100,2.5362318840579800,4.81481481481481
HOLO,MicroCloud Hologram Inc.,2.83,USD,0.35460992907802200,2.1660649819494600,7.196969696969700
RBBN,Ribbon Communications Inc.,2.81,USD,0,1.8115942028985600,-2.43055555555555
DOUG,Douglas Elliman Inc.,2.81,USD,11.067193675889300,11.507936507936500,18.565400843881900
TCRT,"Alaunos Therapeutics, Inc.",2.81,USD,2.5547445255474400,-10.79365079365080,-13.003095975232200
DWTX,"Dogwood Therapeutics, Inc.",2.8,USD,-3.448275862068970,-1.75438596491229,-32.6923076923077
GAU,Galiano Gold Inc.,2.8,USD,-4.436860068259400,5.26315789473683,10.671936758893300
PLG,Platinum Group Metals Ltd.,2.8,USD,1.0830324909747200,12.903225806451600,18.644067796610200
RZLT,"Rezolute, Inc.",2.795,USD,2.7573529411764600,6.273764258555140,18.432203389830500
CRDF,"Cardiff Oncology, Inc.",2.79,USD,-0.7117437722419940,-9.415584415584420,-0.7117437722419940
LITB,"LightInTheBox Holding Co., Ltd. Sponsored ADR",2.79,USD,-3.7931034482758600,3.7174721189591100,24.55357142857140
WHWK,"Whitehawk Therapeutics, Inc.",2.79,USD,-3.7931034482758600,5.681818181818180,15.289256198347100
STXS,"Stereotaxis, Inc.",2.79,USD,1.4545454545454600,11.155378486055800,21.304347826087000
HEPS,D-MARKET Elektronik Hizmetler ve Ticaret AS Sponsored ADR,2.78,USD,-0.3584229390681090,1.831501831501830,12.09677419354840
ZGM,Zenta Group Company Limited,2.78,USD,7.335907335907330,9.448818897637790,28.110599078341000
KTCC,Key Tronic Corporation,2.77,USD,1.0948905109489000,4.528301886792460,-0.7168458781362010
BLNE,"Beeline Holdings, Inc.",2.76,USD,17.948717948717900,34.63414634146340,60.465116279069800
AYTU,"Aytu BioPharma, Inc.",2.76,USD,0.3636363636363560,4.5454545454545300,6.153846153846140
NVNI,Nvni Group Limited,2.75,USD,-3.5087719298245600,-4.181184668989550,3.7735849056603800
OSUR,"OraSure Technologies, Inc.",2.74,USD,1.6697588126159700,4.182509505703430,13.22314049586780
CERS,Cerus Corporation,2.74,USD,0,33.00970873786410,33.00970873786410
MERC,Mercer International Inc.,2.74,USD,3.0075187969924800,7.450980392156880,38.383838383838400
VVPR,VivoPower International PLC,2.72,USD,-8.724832214765090,7.086614173228350,20.088300220750600
SWVL,Swvl Holdings Corp,2.72,USD,8.800000000000010,22.38470191226100,43.157894736842100
AMBO,Ambow Education Holding Ltd. Sponsored ADR Class A,2.72,USD,-4.056437389770720,-3.886925795053000,-1.449275362318830
DDL,Dingdong (Cayman) Ltd. Sponsored ADR Class A,2.72,USD,-0.7299270072992710,-8.417508417508420,9.236947791164660
AEMD,"Aethlon Medical, Inc.",2.706,USD,3.479923518164430,13.697478991596600,-2.310469314079420
CRGO,Freightos Limited,2.7,USD,27.96208530805690,14.406779661017000,18.421052631579000
BEEP,Mobile Infrastructure Corporation,2.7,USD,-0.7352941176470590,-4.593639575971730,5.882352941176490
BLDP,"Ballard Power Systems, Inc.",2.7,USD,-1.818181818181810,-2.173913043478250,6.2992125984252000
CHMI,Cherry Hill Mortgage Investment Corp.,2.7,USD,2.2727272727272700,1.8867924528302000,5.882352941176490
CNCK,Coincheck Group N.V.,2.69,USD,6.7460317460317400,1.5094339622641500,6.7460317460317400
STAI,ScanTech AI Systems Inc.,2.69,USD,2.6717557251908300,6.324110671936770,9.34959349593496
SER,"Serina Therapeutics, Inc.",2.69,USD,0.7490636704119860,5.905511811023620,40.61683220073180
XRX,Xerox Holdings Corporation,2.69,USD,7.600000000000000,5.905511811023620,13.502109704641300
CYCU,"Cycurion, Inc.",2.69,USD,3.4615384615384600,-6.597222222222220,-2.5362318840579700
ACXP,"Acurx Pharmaceuticals, Inc.",2.69,USD,-1.8248175182481800,-8.191126279863490,8.032128514056220
BMRA,"Biomerica, Inc.",2.68,USD,-0.5565862708719730,-1.831501831501830,6.349206349206350
AIFU,AIFU Inc.,2.68,USD,-1.831501831501830,-6.293706293706280,0
GDRX,"GoodRx Holdings, Inc.",2.68,USD,-2.5454545454545400,-4.285714285714270,-1.1070110701106900
BDTX,"Black Diamond Therapeutics, Inc.",2.67,USD,-4.3010752688172100,-4.982206405693960,9.876543209876530
LDI,"loanDepot, Inc.",2.67,USD,1.9083969465648800,-8.247422680412380,28.98550724637680
ACRS,"Aclaris Therapeutics, Inc.",2.67,USD,-2.5547445255474600,1.136363636363630,-11.29568106312290
AWX,Avalon Holdings Corporation,2.665,USD,1.3307984790874600,-0.33657442034405,-0.9293680297397740
FUBO,FuboTV Inc.,2.66,USD,3.1007751937984500,3.9062500000000000,5.55555555555556
TMCI,"Treace Medical Concepts, Inc.",2.65,USD,-1.8518518518518600,-8.620689655172420,8.163265306122440
SY,"So-Young International, Inc. Sponsored ADR Class A",2.65,USD,-1.8518518518518600,0.3787878787878710,3.5156249999999900
TPST,"Tempest Therapeutics, Inc.",2.65,USD,3.921568627450980,-8.3044982698962,-7.6655052264808400
DDD,3D Systems Corporation,2.64,USD,8.196721311475420,13.30472103004290,49.15254237288140
MIN,MFS Intermediate Income Trust,2.64,USD,-0.7518796992481210,-0.3773584905660300,1.1494252873563300
ALTO,"Alto Ingredients, Inc.",2.63,USD,-3.308823529411780,10.041841004184100,-8.680555555555560
CIG.C,Companhia Energetica de Minas Gerais SA Sponsored ADR,2.63,USD,0.9596928982725490,0,1.3487475915221500
CMND,Clearmind Medicine Inc.,2.63,USD,7.346938775510190,11.914893617021300,45.303867403314900
VSA,VisionSys AI Inc. Sponsored ADR Class A,2.62,USD,13.913043478260900,11.965811965812000,7.818930041152260
ULY,Urgent.ly Inc.,2.62,USD,0.7692307692307700,-20.6060606060606,-10.27397260273970
RCG,RENN Fund Inc,2.62,USD,-1.1320754716981100,1.5503875968992300,1.9455252918288000
CLOV,"Clover Health Investments, Corp.",2.62,USD,-6.76156583629893,0.7692307692307700,11.48936170212770
AMBR,Amber International Holding Limited Sponsored ADR,2.62,USD,-1.872659176029960,0.3831417624521160,51.44508670520230
PHGE,BiomX Inc.,2.61,USD,-1.1363636363636500,14.473684210526300,39.57219251336900
ABEV,Ambev SA Sponsored ADR,2.6,USD,-0.38314176245209900,1.5625000000000000,5.263157894736840
